orderId,customerId,item,quantity
1198,1198,Item 1197,1198
1199,1199,Item 1198,1199
1200,1200,Item 1199,1200
1201,1201,Item 1200,1201
1202,1202,Item 1201,1202
1203,1203,Item 1202,1203
1204,1204,Item 1203,1204
1205,1205,Item 1204,1205
1206,1206,Item 1205,1206
1207,1207,Item 1206,1207
1208,1208,Item 1207,1208
1209,1209,Item 1208,1209
1210,1210,Item 1209,1210
1211,1211,Item 1210,1211
1212,1212,Item 1211,1212
1213,1213,Item 1212,1213
1214,1214,Item 1213,1214
1215,1215,Item 1214,1215
1216,1216,Item 1215,1216
1217,1217,Item 1216,1217
1218,1218,Item 1217,1218
1219,1219,Item 1218,1219
1220,1220,Item 1219,1220
1221,1221,Item 1220,1221
1222,1222,Item 1221,1222
1223,1223,Item 1222,1223
1224,1224,Item 1223,1224
1225,1225,Item 1224,1225
1226,1226,Item 1225,1226
1227,1227,Item 1226,1227
1228,1228,Item 1227,1228
1229,1229,Item 1228,1229
1230,1230,Item 1229,1230
1231,1231,Item 1230,1231
1232,1232,Item 1231,1232
1233,1233,Item 1232,1233
1234,1234,Item 1233,1234
1235,1235,Item 1234,1235
1236,1236,Item 1235,1236
1237,1237,Item 1236,1237
1238,1238,Item 1237,1238
1239,1239,Item 1238,1239
1240,1240,Item 1239,1240
1241,1241,Item 1240,1241
1242,1242,Item 1241,1242
1243,1243,Item 1242,1243
1244,1244,Item 1243,1244
1245,1245,Item 1244,1245
1246,1246,Item 1245,1246
1247,1247,Item 1246,1247
1248,1248,Item 1247,1248
1249,1249,Item 1248,1249
1250,1250,Item 1249,1250
1251,1251,Item 1250,1251
1252,1252,Item 1251,1252
1253,1253,Item 1252,1253
1254,1254,Item 1253,1254
1255,1255,Item 1254,1255
1256,1256,Item 1255,1256
1257,1257,Item 1256,1257
1258,1258,Item 1257,1258
1259,1259,Item 1258,1259
1260,1260,Item 1259,1260
1261,1261,Item 1260,1261
1262,1262,Item 1261,1262
1263,1263,Item 1262,1263
1264,1264,Item 1263,1264
1265,1265,Item 1264,1265
1266,1266,Item 1265,1266
1267,1267,Item 1266,1267
1268,1268,Item 1267,1268
1269,1269,Item 1268,1269
1270,1270,Item 1269,1270
1271,1271,Item 1270,1271
1272,1272,Item 1271,1272
1273,1273,Item 1272,1273
1274,1274,Item 1273,1274
1275,1275,Item 1274,1275
1276,1276,Item 1275,1276
1277,1277,Item 1276,1277
1278,1278,Item 1277,1278
1279,1279,Item 1278,1279
1280,1280,Item 1279,1280
1281,1281,Item 1280,1281
1282,1282,Item 1281,1282
1283,1283,Item 1282,1283
1284,1284,Item 1283,1284
1285,1285,Item 1284,1285
1286,1286,Item 1285,1286
1287,1287,Item 1286,1287
1288,1288,Item 1287,1288
1289,1289,Item 1288,1289
1290,1290,Item 1289,1290
1291,1291,Item 1290,1291
1292,1292,Item 1291,1292
1293,1293,Item 1292,1293
1294,1294,Item 1293,1294
1295,1295,Item 1294,1295
1296,1296,Item 1295,1296
1297,1297,Item 1296,1297
1298,1298,Item 1297,1298
1299,1299,Item 1298,1299
1300,1300,Item 1299,1300
1301,1301,Item 1300,1301
1302,1302,Item 1301,1302
1303,1303,Item 1302,1303
1304,1304,Item 1303,1304
1305,1305,Item 1304,1305
1306,1306,Item 1305,1306
1307,1307,Item 1306,1307
1308,1308,Item 1307,1308
1309,1309,Item 1308,1309
1310,1310,Item 1309,1310
1311,1311,Item 1310,1311
1312,1312,Item 1311,1312
1313,1313,Item 1312,1313
1314,1314,Item 1313,1314
1315,1315,Item 1314,1315
1316,1316,Item 1315,1316
1317,1317,Item 1316,1317
1318,1318,Item 1317,1318
1319,1319,Item 1318,1319
1320,1320,Item 1319,1320
1321,1321,Item 1320,1321
1322,1322,Item 1321,1322
1323,1323,Item 1322,1323
1324,1324,Item 1323,1324
1325,1325,Item 1324,1325
1326,1326,Item 1325,1326
1327,1327,Item 1326,1327
1328,1328,Item 1327,1328
1329,1329,Item 1328,1329
1330,1330,Item 1329,1330
1331,1331,Item 1330,1331
1332,1332,Item 1331,1332
1333,1333,Item 1332,1333
1334,1334,Item 1333,1334
1335,1335,Item 1334,1335
1336,1336,Item 1335,1336
1337,1337,Item 1336,1337
1338,1338,Item 1337,1338
1339,1339,Item 1338,1339
1340,1340,Item 1339,1340
1341,1341,Item 1340,1341
1342,1342,Item 1341,1342
1343,1343,Item 1342,1343
1344,1344,Item 1343,1344
1345,1345,Item 1344,1345
1346,1346,Item 1345,1346
1347,1347,Item 1346,1347
1348,1348,Item 1347,1348
1349,1349,Item 1348,1349
1350,1350,Item 1349,1350
1351,1351,Item 1350,1351
1352,1352,Item 1351,1352
1353,1353,Item 1352,1353
1354,1354,Item 1353,1354
1355,1355,Item 1354,1355
1356,1356,Item 1355,1356
1357,1357,Item 1356,1357
1358,1358,Item 1357,1358
1359,1359,Item 1358,1359
1360,1360,Item 1359,1360
1361,1361,Item 1360,1361
1362,1362,Item 1361,1362
1363,1363,Item 1362,1363
1364,1364,Item 1363,1364
1365,1365,Item 1364,1365
1366,1366,Item 1365,1366
1367,1367,Item 1366,1367
1368,1368,Item 1367,1368
1369,1369,Item 1368,1369
1370,1370,Item 1369,1370
1371,1371,Item 1370,1371
1372,1372,Item 1371,1372
1373,1373,Item 1372,1373
1374,1374,Item 1373,1374
1375,1375,Item 1374,1375
1376,1376,Item 1375,1376
1377,1377,Item 1376,1377
1378,1378,Item 1377,1378
1379,1379,Item 1378,1379
1380,1380,Item 1379,1380
1381,1381,Item 1380,1381
1382,1382,Item 1381,1382
1383,1383,Item 1382,1383
1384,1384,Item 1383,1384
1385,1385,Item 1384,1385
1386,1386,Item 1385,1386
1387,1387,Item 1386,1387
1388,1388,Item 1387,1388
1389,1389,Item 1388,1389
1390,1390,Item 1389,1390
1391,1391,Item 1390,1391
1392,1392,Item 1391,1392
1393,1393,Item 1392,1393
1394,1394,Item 1393,1394
1395,1395,Item 1394,1395
1396,1396,Item 1395,1396
1397,1397,Item 1396,1397
1398,1398,Item 1397,1398
1399,1399,Item 1398,1399
1400,1400,Item 1399,1400
1401,1401,Item 1400,1401
1402,1402,Item 1401,1402
1403,1403,Item 1402,1403
1404,1404,Item 1403,1404
1405,1405,Item 1404,1405
1406,1406,Item 1405,1406
1407,1407,Item 1406,1407
1408,1408,Item 1407,1408
1409,1409,Item 1408,1409
1410,1410,Item 1409,1410
1411,1411,Item 1410,1411
1412,1412,Item 1411,1412
1413,1413,Item 1412,1413
1414,1414,Item 1413,1414
1415,1415,Item 1414,1415
1416,1416,Item 1415,1416
1417,1417,Item 1416,1417
1418,1418,Item 1417,1418
1419,1419,Item 1418,1419
1420,1420,Item 1419,1420
1421,1421,Item 1420,1421
1422,1422,Item 1421,1422
1423,1423,Item 1422,1423
1424,1424,Item 1423,1424
1425,1425,Item 1424,1425
1426,1426,Item 1425,1426
1427,1427,Item 1426,1427
1428,1428,Item 1427,1428
1429,1429,Item 1428,1429
1430,1430,Item 1429,1430
1431,1431,Item 1430,1431
1432,1432,Item 1431,1432
1433,1433,Item 1432,1433
1434,1434,Item 1433,1434
1435,1435,Item 1434,1435
1436,1436,Item 1435,1436
1437,1437,Item 1436,1437
1438,1438,Item 1437,1438
1439,1439,Item 1438,1439
1440,1440,Item 1439,1440
1441,1441,Item 1440,1441
1442,1442,Item 1441,1442
1443,1443,Item 1442,1443
1444,1444,Item 1443,1444
1445,1445,Item 1444,1445
1446,1446,Item 1445,1446
1447,1447,Item 1446,1447
1448,1448,Item 1447,1448
1449,1449,Item 1448,1449
1450,1450,Item 1449,1450
1451,1451,Item 1450,1451
1452,1452,Item 1451,1452
1453,1453,Item 1452,1453
1454,1454,Item 1453,1454
1455,1455,Item 1454,1455
1456,1456,Item 1455,1456
1457,1457,Item 1456,1457
1458,1458,Item 1457,1458
1459,1459,Item 1458,1459
1460,1460,Item 1459,1460
1461,1461,Item 1460,1461
1462,1462,Item 1461,1462
1463,1463,Item 1462,1463
1464,1464,Item 1463,1464
1465,1465,Item 1464,1465
1466,1466,Item 1465,1466
1467,1467,Item 1466,1467
1468,1468,Item 1467,1468
1469,1469,Item 1468,1469
1470,1470,Item 1469,1470
1471,1471,Item 1470,1471
1472,1472,Item 1471,1472
1473,1473,Item 1472,1473
1474,1474,Item 1473,1474
1475,1475,Item 1474,1475
1476,1476,Item 1475,1476
1477,1477,Item 1476,1477
1478,1478,Item 1477,1478
1479,1479,Item 1478,1479
1480,1480,Item 1479,1480
1481,1481,Item 1480,1481
1482,1482,Item 1481,1482
1483,1483,Item 1482,1483
1484,1484,Item 1483,1484
1485,1485,Item 1484,1485
1486,1486,Item 1485,1486
1487,1487,Item 1486,1487
1488,1488,Item 1487,1488
1489,1489,Item 1488,1489
1490,1490,Item 1489,1490
1491,1491,Item 1490,1491
1492,1492,Item 1491,1492
1493,1493,Item 1492,1493
1494,1494,Item 1493,1494
1495,1495,Item 1494,1495
1496,1496,Item 1495,1496
1497,1497,Item 1496,1497
1498,1498,Item 1497,1498
1499,1499,Item 1498,1499
1500,1500,Item 1499,1500
1501,1501,Item 1500,1501
1502,1502,Item 1501,1502
1503,1503,Item 1502,1503
1504,1504,Item 1503,1504
1505,1505,Item 1504,1505
1506,1506,Item 1505,1506
1507,1507,Item 1506,1507
1508,1508,Item 1507,1508
1509,1509,Item 1508,1509
1510,1510,Item 1509,1510
1511,1511,Item 1510,1511
1512,1512,Item 1511,1512
1513,1513,Item 1512,1513
1514,1514,Item 1513,1514
1515,1515,Item 1514,1515
1516,1516,Item 1515,1516
1517,1517,Item 1516,1517
1518,1518,Item 1517,1518
1519,1519,Item 1518,1519
1520,1520,Item 1519,1520
1521,1521,Item 1520,1521
1522,1522,Item 1521,1522
1523,1523,Item 1522,1523
1524,1524,Item 1523,1524
1525,1525,Item 1524,1525
1526,1526,Item 1525,1526
1527,1527,Item 1526,1527
1528,1528,Item 1527,1528
1529,1529,Item 1528,1529
1530,1530,Item 1529,1530
1531,1531,Item 1530,1531
1532,1532,Item 1531,1532
1533,1533,Item 1532,1533
1534,1534,Item 1533,1534
1535,1535,Item 1534,1535
1536,1536,Item 1535,1536
1537,1537,Item 1536,1537
1538,1538,Item 1537,1538
1539,1539,Item 1538,1539
1540,1540,Item 1539,1540
1541,1541,Item 1540,1541
1542,1542,Item 1541,1542
1543,1543,Item 1542,1543
1544,1544,Item 1543,1544
1545,1545,Item 1544,1545
1546,1546,Item 1545,1546
1547,1547,Item 1546,1547
1548,1548,Item 1547,1548
1549,1549,Item 1548,1549
1550,1550,Item 1549,1550
1551,1551,Item 1550,1551
1552,1552,Item 1551,1552
1553,1553,Item 1552,1553
1554,1554,Item 1553,1554
1555,1555,Item 1554,1555
1556,1556,Item 1555,1556
1557,1557,Item 1556,1557
1558,1558,Item 1557,1558
1559,1559,Item 1558,1559
1560,1560,Item 1559,1560
1561,1561,Item 1560,1561
1562,1562,Item 1561,1562
1563,1563,Item 1562,1563
1564,1564,Item 1563,1564
1565,1565,Item 1564,1565
1566,1566,Item 1565,1566
1567,1567,Item 1566,1567
1568,1568,Item 1567,1568
1569,1569,Item 1568,1569
1570,1570,Item 1569,1570
1571,1571,Item 1570,1571
1572,1572,Item 1571,1572
1573,1573,Item 1572,1573
1574,1574,Item 1573,1574
1575,1575,Item 1574,1575
1576,1576,Item 1575,1576
1577,1577,Item 1576,1577
1578,1578,Item 1577,1578
1579,1579,Item 1578,1579
1580,1580,Item 1579,1580
1581,1581,Item 1580,1581
1582,1582,Item 1581,1582
1583,1583,Item 1582,1583
1584,1584,Item 1583,1584
1585,1585,Item 1584,1585
1586,1586,Item 1585,1586
1587,1587,Item 1586,1587
1588,1588,Item 1587,1588
1589,1589,Item 1588,1589
1590,1590,Item 1589,1590
1591,1591,Item 1590,1591
1592,1592,Item 1591,1592
1593,1593,Item 1592,1593
1594,1594,Item 1593,1594
1595,1595,Item 1594,1595
1596,1596,Item 1595,1596
1597,1597,Item 1596,1597
1598,1598,Item 1597,1598
1599,1599,Item 1598,1599
1600,1600,Item 1599,1600
1601,1601,Item 1600,1601
1602,1602,Item 1601,1602
1603,1603,Item 1602,1603
1604,1604,Item 1603,1604
1605,1605,Item 1604,1605
1606,1606,Item 1605,1606
1607,1607,Item 1606,1607
1608,1608,Item 1607,1608
1609,1609,Item 1608,1609
1610,1610,Item 1609,1610
1611,1611,Item 1610,1611
1612,1612,Item 1611,1612
1613,1613,Item 1612,1613
1614,1614,Item 1613,1614
1615,1615,Item 1614,1615
1616,1616,Item 1615,1616
1617,1617,Item 1616,1617
1618,1618,Item 1617,1618
1619,1619,Item 1618,1619
1620,1620,Item 1619,1620
1621,1621,Item 1620,1621
1622,1622,Item 1621,1622
1623,1623,Item 1622,1623
1624,1624,Item 1623,1624
1625,1625,Item 1624,1625
1626,1626,Item 1625,1626
1627,1627,Item 1626,1627
1628,1628,Item 1627,1628
1629,1629,Item 1628,1629
1630,1630,Item 1629,1630
1631,1631,Item 1630,1631
1632,1632,Item 1631,1632
1633,1633,Item 1632,1633
1634,1634,Item 1633,1634
1635,1635,Item 1634,1635
1636,1636,Item 1635,1636
1637,1637,Item 1636,1637
1638,1638,Item 1637,1638
1639,1639,Item 1638,1639
1640,1640,Item 1639,1640
1641,1641,Item 1640,1641
1642,1642,Item 1641,1642
1643,1643,Item 1642,1643
1644,1644,Item 1643,1644
1645,1645,Item 1644,1645
1646,1646,Item 1645,1646
1647,1647,Item 1646,1647
1648,1648,Item 1647,1648
1649,1649,Item 1648,1649
1650,1650,Item 1649,1650
1651,1651,Item 1650,1651
1652,1652,Item 1651,1652
1653,1653,Item 1652,1653
1654,1654,Item 1653,1654
1655,1655,Item 1654,1655
1656,1656,Item 1655,1656
1657,1657,Item 1656,1657
1658,1658,Item 1657,1658
1659,1659,Item 1658,1659
1660,1660,Item 1659,1660
1661,1661,Item 1660,1661
1662,1662,Item 1661,1662
1663,1663,Item 1662,1663
1664,1664,Item 1663,1664
1665,1665,Item 1664,1665
1666,1666,Item 1665,1666
1667,1667,Item 1666,1667
1668,1668,Item 1667,1668
1669,1669,Item 1668,1669
1670,1670,Item 1669,1670
1671,1671,Item 1670,1671
1672,1672,Item 1671,1672
1673,1673,Item 1672,1673
1674,1674,Item 1673,1674
1675,1675,Item 1674,1675
1676,1676,Item 1675,1676
1677,1677,Item 1676,1677
1678,1678,Item 1677,1678
1679,1679,Item 1678,1679
1680,1680,Item 1679,1680
1681,1681,Item 1680,1681
1682,1682,Item 1681,1682
1683,1683,Item 1682,1683
1684,1684,Item 1683,1684
1685,1685,Item 1684,1685
1686,1686,Item 1685,1686
1687,1687,Item 1686,1687
1688,1688,Item 1687,1688
1689,1689,Item 1688,1689
1690,1690,Item 1689,1690
1691,1691,Item 1690,1691
1692,1692,Item 1691,1692
1693,1693,Item 1692,1693
1694,1694,Item 1693,1694
1695,1695,Item 1694,1695
1696,1696,Item 1695,1696
1697,1697,Item 1696,1697
1698,1698,Item 1697,1698
1699,1699,Item 1698,1699
1700,1700,Item 1699,1700
1701,1701,Item 1700,1701
1702,1702,Item 1701,1702
1703,1703,Item 1702,1703
1704,1704,Item 1703,1704
1705,1705,Item 1704,1705
1706,1706,Item 1705,1706
1707,1707,Item 1706,1707
1708,1708,Item 1707,1708
1709,1709,Item 1708,1709
1710,1710,Item 1709,1710
1711,1711,Item 1710,1711
1712,1712,Item 1711,1712
1713,1713,Item 1712,1713
1714,1714,Item 1713,1714
1715,1715,Item 1714,1715
1716,1716,Item 1715,1716
1717,1717,Item 1716,1717
1718,1718,Item 1717,1718
1719,1719,Item 1718,1719
1720,1720,Item 1719,1720
1721,1721,Item 1720,1721
1722,1722,Item 1721,1722
1723,1723,Item 1722,1723
1724,1724,Item 1723,1724
1725,1725,Item 1724,1725
1726,1726,Item 1725,1726
1727,1727,Item 1726,1727
1728,1728,Item 1727,1728
1729,1729,Item 1728,1729
1730,1730,Item 1729,1730
1731,1731,Item 1730,1731
1732,1732,Item 1731,1732
1733,1733,Item 1732,1733
1734,1734,Item 1733,1734
1735,1735,Item 1734,1735
1736,1736,Item 1735,1736
1737,1737,Item 1736,1737
1738,1738,Item 1737,1738
1739,1739,Item 1738,1739
1740,1740,Item 1739,1740
1741,1741,Item 1740,1741
1742,1742,Item 1741,1742
1743,1743,Item 1742,1743
1744,1744,Item 1743,1744
1745,1745,Item 1744,1745
1746,1746,Item 1745,1746
1747,1747,Item 1746,1747
1748,1748,Item 1747,1748
1749,1749,Item 1748,1749
1750,1750,Item 1749,1750
1751,1751,Item 1750,1751
1752,1752,Item 1751,1752
1753,1753,Item 1752,1753
1754,1754,Item 1753,1754
1755,1755,Item 1754,1755
1756,1756,Item 1755,1756
1757,1757,Item 1756,1757
1758,1758,Item 1757,1758
1759,1759,Item 1758,1759
1760,1760,Item 1759,1760
1761,1761,Item 1760,1761
1762,1762,Item 1761,1762
1763,1763,Item 1762,1763
1764,1764,Item 1763,1764
1765,1765,Item 1764,1765
1766,1766,Item 1765,1766
1767,1767,Item 1766,1767
1768,1768,Item 1767,1768
1769,1769,Item 1768,1769
1770,1770,Item 1769,1770
1771,1771,Item 1770,1771
1772,1772,Item 1771,1772
1773,1773,Item 1772,1773
1774,1774,Item 1773,1774
1775,1775,Item 1774,1775
1776,1776,Item 1775,1776
1777,1777,Item 1776,1777
1778,1778,Item 1777,1778
1779,1779,Item 1778,1779
1780,1780,Item 1779,1780
1781,1781,Item 1780,1781
1782,1782,Item 1781,1782
1783,1783,Item 1782,1783
1784,1784,Item 1783,1784
1785,1785,Item 1784,1785
1786,1786,Item 1785,1786
1787,1787,Item 1786,1787
1788,1788,Item 1787,1788
1789,1789,Item 1788,1789
1790,1790,Item 1789,1790
1791,1791,Item 1790,1791
1792,1792,Item 1791,1792
1793,1793,Item 1792,1793
1794,1794,Item 1793,1794
1795,1795,Item 1794,1795
1796,1796,Item 1795,1796
1797,1797,Item 1796,1797
1798,1798,Item 1797,1798
1799,1799,Item 1798,1799
1800,1800,Item 1799,1800
1801,1801,Item 1800,1801
1802,1802,Item 1801,1802
1803,1803,Item 1802,1803
1804,1804,Item 1803,1804
1805,1805,Item 1804,1805
1806,1806,Item 1805,1806
1807,1807,Item 1806,1807
1808,1808,Item 1807,1808
1809,1809,Item 1808,1809
1810,1810,Item 1809,1810
1811,1811,Item 1810,1811
1812,1812,Item 1811,1812
1813,1813,Item 1812,1813
1814,1814,Item 1813,1814
1815,1815,Item 1814,1815
1816,1816,Item 1815,1816
1817,1817,Item 1816,1817
1818,1818,Item 1817,1818
1819,1819,Item 1818,1819
1820,1820,Item 1819,1820
1821,1821,Item 1820,1821
1822,1822,Item 1821,1822
1823,1823,Item 1822,1823
1824,1824,Item 1823,1824
1825,1825,Item 1824,1825
1826,1826,Item 1825,1826
1827,1827,Item 1826,1827
1828,1828,Item 1827,1828
1829,1829,Item 1828,1829
1830,1830,Item 1829,1830
1831,1831,Item 1830,1831
1832,1832,Item 1831,1832
1833,1833,Item 1832,1833
1834,1834,Item 1833,1834
1835,1835,Item 1834,1835
1836,1836,Item 1835,1836
1837,1837,Item 1836,1837
1838,1838,Item 1837,1838
1839,1839,Item 1838,1839
1840,1840,Item 1839,1840
1841,1841,Item 1840,1841
1842,1842,Item 1841,1842
1843,1843,Item 1842,1843
1844,1844,Item 1843,1844
1845,1845,Item 1844,1845
1846,1846,Item 1845,1846
1847,1847,Item 1846,1847
1848,1848,Item 1847,1848
1849,1849,Item 1848,1849
1850,1850,Item 1849,1850
1851,1851,Item 1850,1851
1852,1852,Item 1851,1852
1853,1853,Item 1852,1853
1854,1854,Item 1853,1854
1855,1855,Item 1854,1855
1856,1856,Item 1855,1856
1857,1857,Item 1856,1857
1858,1858,Item 1857,1858
1859,1859,Item 1858,1859
1860,1860,Item 1859,1860
1861,1861,Item 1860,1861
1862,1862,Item 1861,1862
1863,1863,Item 1862,1863
1864,1864,Item 1863,1864
1865,1865,Item 1864,1865
1866,1866,Item 1865,1866
1867,1867,Item 1866,1867
1868,1868,Item 1867,1868
1869,1869,Item 1868,1869
1870,1870,Item 1869,1870
1871,1871,Item 1870,1871
1872,1872,Item 1871,1872
1873,1873,Item 1872,1873
1874,1874,Item 1873,1874
1875,1875,Item 1874,1875
1876,1876,Item 1875,1876
1877,1877,Item 1876,1877
1878,1878,Item 1877,1878
1879,1879,Item 1878,1879
1880,1880,Item 1879,1880
1881,1881,Item 1880,1881
1882,1882,Item 1881,1882
1883,1883,Item 1882,1883
1884,1884,Item 1883,1884
1885,1885,Item 1884,1885
1886,1886,Item 1885,1886
1887,1887,Item 1886,1887
1888,1888,Item 1887,1888
1889,1889,Item 1888,1889
1890,1890,Item 1889,1890
1891,1891,Item 1890,1891
1892,1892,Item 1891,1892
1893,1893,Item 1892,1893
1894,1894,Item 1893,1894
1895,1895,Item 1894,1895
1896,1896,Item 1895,1896
1897,1897,Item 1896,1897
1898,1898,Item 1897,1898
1899,1899,Item 1898,1899
1900,1900,Item 1899,1900
1901,1901,Item 1900,1901
1902,1902,Item 1901,1902
1903,1903,Item 1902,1903
1904,1904,Item 1903,1904
1905,1905,Item 1904,1905
1906,1906,Item 1905,1906
1907,1907,Item 1906,1907
1908,1908,Item 1907,1908
1909,1909,Item 1908,1909
1910,1910,Item 1909,1910
1911,1911,Item 1910,1911
1912,1912,Item 1911,1912
1913,1913,Item 1912,1913
1914,1914,Item 1913,1914
1915,1915,Item 1914,1915
1916,1916,Item 1915,1916
1917,1917,Item 1916,1917
1918,1918,Item 1917,1918
1919,1919,Item 1918,1919
1920,1920,Item 1919,1920
1921,1921,Item 1920,1921
1922,1922,Item 1921,1922
1923,1923,Item 1922,1923
1924,1924,Item 1923,1924
1925,1925,Item 1924,1925
1926,1926,Item 1925,1926
1927,1927,Item 1926,1927
1928,1928,Item 1927,1928
1929,1929,Item 1928,1929
1930,1930,Item 1929,1930
1931,1931,Item 1930,1931
1932,1932,Item 1931,1932
1933,1933,Item 1932,1933
1934,1934,Item 1933,1934
1935,1935,Item 1934,1935
1936,1936,Item 1935,1936
1937,1937,Item 1936,1937
1938,1938,Item 1937,1938
1939,1939,Item 1938,1939
1940,1940,Item 1939,1940
1941,1941,Item 1940,1941
1942,1942,Item 1941,1942
1943,1943,Item 1942,1943
1944,1944,Item 1943,1944
1945,1945,Item 1944,1945
1946,1946,Item 1945,1946
1947,1947,Item 1946,1947
1948,1948,Item 1947,1948
1949,1949,Item 1948,1949
1950,1950,Item 1949,1950
1951,1951,Item 1950,1951
1952,1952,Item 1951,1952
1953,1953,Item 1952,1953
1954,1954,Item 1953,1954
1955,1955,Item 1954,1955
1956,1956,Item 1955,1956
1957,1957,Item 1956,1957
1958,1958,Item 1957,1958
1959,1959,Item 1958,1959
1960,1960,Item 1959,1960
1961,1961,Item 1960,1961
1962,1962,Item 1961,1962
1963,1963,Item 1962,1963
1964,1964,Item 1963,1964
1965,1965,Item 1964,1965
1966,1966,Item 1965,1966
1967,1967,Item 1966,1967
1968,1968,Item 1967,1968
1969,1969,Item 1968,1969
1970,1970,Item 1969,1970
1971,1971,Item 1970,1971
1972,1972,Item 1971,1972
1973,1973,Item 1972,1973
1974,1974,Item 1973,1974
1975,1975,Item 1974,1975
1976,1976,Item 1975,1976
